"sp_ABC","chrom","win","n_nodes","win_start","win_mid_Mb","PBSa_5Mb","species_label"
"C","4",87,11,8.7e+07,87.5,23.1948270094864,"C. glandium"
"C","4",88,36,8.8e+07,88.5,40.4722126896961,"C. glandium"
"C","4",89,13,8.9e+07,89.5,42.0832508250016,"C. glandium"
"C","4",90,9,9e+07,90.5,41.024382993532,"C. glandium"
"C","4",91,19,9.1e+07,91.5,45.0333209967908,"C. glandium"
"C","4",92,8,9.2e+07,92.5,44.3959457608462,"C. glandium"
"C","4",93,8,9.3e+07,93.5,27.1845544381364,"C. glandium"
"C","4",94,13,9.4e+07,94.5,27.1845544381364,"C. glandium"
"C","4",95,2,9.5e+07,95.5,25.7293606605372,"C. glandium"
"C","4",96,16,9.6e+07,96.5,23.6008474424119,"C. glandium"
"C","4",97,47,9.7e+07,97.5,51.9807656734681,"C. glandium"
"C","4",98,19,9.8e+07,98.5,54.7631262803723,"C. glandium"
"C","4",99,12,9.9e+07,99.5,54.5343928177439,"C. glandium"
"C","4",100,10,1e+08,100.5,55.4075807087803,"C. glandium"
"C","4",101,17,1.01e+08,101.5,55.7045779088218,"C. glandium"
"C","4",102,11,1.02e+08,102.5,31.859064644148,"C. glandium"
"C","5",0,2,0,0.5,NA,"C. glandium"
"C","5",1,17,1e+06,1.5,NA,"C. glandium"
"C","5",2,22,2e+06,2.5,NA,"C. glandium"
"C","5",3,6,3e+06,3.5,NA,"C. glandium"
"C","5",4,13,4e+06,4.5,31.3368792319848,"C. glandium"
"C","5",5,15,5e+06,5.5,34.6842903920492,"C. glandium"
"C","5",6,1,6e+06,6.5,30.2489669245083,"C. glandium"
"C","5",7,20,7e+06,7.5,28.8270706107991,"C. glandium"
"C","5",8,55,8e+06,8.5,61.8061485614498,"C. glandium"
"C","5",9,9,9e+06,9.5,61.0900973972051,"C. glandium"
"C","5",10,11,1e+07,10.5,60.2328813855024,"C. glandium"
"C","5",11,7,1.1e+07,11.5,60.6300255648965,"C. glandium"
"C","5",12,21,1.2e+07,12.5,60.9672042987047,"C. glandium"
"C","5",13,12,1.3e+07,13.5,28.9136645896019,"C. glandium"
"C","5",14,11,1.4e+07,14.5,29.5972971738975,"C. glandium"
"C","5",15,25,1.5e+07,15.5,37.1483512420134,"C. glandium"
"C","5",16,32,1.6e+07,16.5,48.5283422342037,"C. glandium"
"C","5",17,28,1.7e+07,17.5,51.9422756528822,"C. glandium"
"C","5",18,0,1.8e+07,18.5,50.5371150739731,"C. glandium"
"C","5",19,2,1.9e+07,19.5,49.3659801887899,"C. glandium"
"C","5",20,11,2e+07,20.5,43.9658958739612,"C. glandium"
"C","5",21,11,2.1e+07,21.5,32.0936130717624,"C. glandium"
"C","5",22,18,2.2e+07,22.5,23.8746727726266,"C. glandium"
"C","5",23,21,2.3e+07,23.5,31.7962261911693,"C. glandium"
"C","5",24,8,2.4e+07,24.5,32.7261363439071,"C. glandium"
"C","5",25,10,2.5e+07,25.5,32.4037034920393,"C. glandium"
"C","5",26,37,2.6e+07,26.5,47.9374592568275,"C. glandium"
"C","5",27,20,2.7e+07,27.5,48.7237108603193,"C. glandium"
"C","5",28,48,2.8e+07,28.5,65.0922422412994,"C. glandium"
"C","5",29,13,2.9e+07,29.5,65.8938540381423,"C. glandium"
"C","5",30,3,3e+07,30.5,65.1996932508122,"C. glandium"
"C","5",31,24,3.1e+07,31.5,58.8047617119566,"C. glandium"
"C","5",32,12,3.2e+07,32.5,56.5862174031804,"C. glandium"
"C","5",33,27,3.3e+07,33.5,40.3360880601974,"C. glandium"
"C","5",34,14,3.4e+07,34.5,40.6693988153255,"C. glandium"
"C","5",35,16,3.5e+07,35.5,43.6004587131833,"C. glandium"
"C","5",36,11,3.6e+07,36.5,38.0263066836631,"C. glandium"
"C","5",37,11,3.7e+07,37.5,37.72267222772,"C. glandium"
"C","5",38,26,3.8e+07,38.5,37.0135110466435,"C. glandium"
"C","5",39,9,3.9e+07,39.5,35.4259791678367,"C. glandium"
"C","5",40,16,4e+07,40.5,35.4259791678367,"C. glandium"
"C","5",41,10,4.1e+07,41.5,35.1283361405006,"C. glandium"
"C","5",42,38,4.2e+07,42.5,50.5667875190821,"C. glandium"
"C","5",43,15,4.3e+07,43.5,45.8911756223351,"C. glandium"
"C","5",44,40,4.4e+07,44.5,60.2079728939615,"C. glandium"
"C","5",45,41,4.5e+07,45.5,71.0633520177595,"C. glandium"
"C","5",46,32,4.6e+07,46.5,77.2916554357584,"C. glandium"
"C","5",47,4,4.7e+07,47.5,67.4240313241503,"C. glandium"
"C","5",48,31,4.8e+07,48.5,72.6773692424265,"C. glandium"
"C","5",49,19,4.9e+07,49.5,63.5845893279181,"C. glandium"
"C","5",50,9,5e+07,50.5,49.4267134250296,"C. glandium"
"C","5",51,20,5.1e+07,51.5,42.6497362242722,"C. glandium"
"C","5",52,24,5.2e+07,52.5,48.7749935930288,"C. glandium"
"C","5",53,14,5.3e+07,53.5,40.1746188532013,"C. glandium"
"C","5",54,26,5.4e+07,54.5,43.9203825119955,"C. glandium"
"C","5",55,13,5.5e+07,55.5,44.9110231457712,"C. glandium"
"C","5",56,1,5.6e+07,56.5,40.2243707222375,"C. glandium"
"C","5",57,49,5.7e+07,57.5,58.6770824087224,"C. glandium"
"C","5",58,25,5.8e+07,58.5,62.2253967444162,"C. glandium"
"C","5",59,12,5.9e+07,59.5,57.7927331071996,"C. glandium"
"C","5",60,24,6e+07,60.5,61.2127437712116,"C. glandium"
"C","5",61,17,6.1e+07,61.5,63.521649852629,"C. glandium"
"C","5",62,5,6.2e+07,62.5,40.7308237088326,"C. glandium"
"C","5",63,1,6.3e+07,63.5,32.1714158842908,"C. glandium"
"C","5",64,10,6.4e+07,64.5,31.4801524773944,"C. glandium"
"C","5",65,17,6.5e+07,65.5,26.5329983228432,"C. glandium"
"C","5",66,12,6.6e+07,66.5,23.6431808350738,"C. glandium"
"C","5",67,35,6.7e+07,67.5,41.9404339510215,"C. glandium"
"C","5",68,8,6.8e+07,68.5,42.6848919408261,"C. glandium"
"C","5",69,3,6.9e+07,69.5,41.6052881254294,"C. glandium"
"C","5",70,5,7e+07,70.5,38.3014360044111,"C. glandium"
"C","5",71,32,7.1e+07,71.5,48.4458460551573,"C. glandium"
"C","5",72,40,7.2e+07,72.5,52.1727898429823,"C. glandium"
"C","5",73,19,7.3e+07,73.5,54.9454274712646,"C. glandium"
"C","5",74,13,7.4e+07,74.5,56.3826214360418,"C. glandium"
"C","5",75,14,7.5e+07,75.5,57.8791845139511,"C. glandium"
"C","5",76,15,7.6e+07,76.5,50.5074251966976,"C. glandium"
"C","5",77,65,7.7e+07,77.5,71.9444229944198,"C. glandium"
"C","5",78,39,7.8e+07,78.5,79.5989949685296,"C. glandium"
"C","5",79,29,7.9e+07,79.5,83.7137981458254,"C. glandium"
"C","5",80,20,8e+07,80.5,84.9234949822486,"C. glandium"
"C","5",81,14,8.1e+07,81.5,84.7525810816402,"C. glandium"
"C","5",82,28,8.2e+07,82.5,61.1718889687085,"C. glandium"
"C","5",83,52,8.3e+07,83.5,70.178344238091,"C. glandium"
"C","5",84,65,8.4e+07,84.5,91.1537163257758,"C. glandium"
"C","5",85,55,8.5e+07,85.5,104.565768777358,"C. glandium"
"C","5",86,27,8.6e+07,86.5,107.084079115432,"C. glandium"
"C","5",87,12,8.7e+07,87.5,104.052871176148,"C. glandium"
"C","5",88,37,8.8e+07,88.5,97.4268956705488,"C. glandium"
"C","5",89,33,8.9e+07,89.5,79.724525711979,"C. glandium"
"C","5",90,21,9e+07,90.5,61.4166101311364,"C. glandium"
"C","5",91,36,9.1e+07,91.5,65.8710862214978,"C. glandium"
"C","5",92,18,9.2e+07,92.5,67.2235077930332,"C. glandium"
"C","5",93,11,9.3e+07,93.5,57.1926568713152,"C. glandium"
"C","5",94,14,9.4e+07,94.5,48.7647413609464,"C. glandium"
"C","5",95,5,9.5e+07,95.5,44.2944691807002,"C. glandium"
"C","5",96,3,9.6e+07,96.5,25.9807621135332,"C. glandium"
"C","5",97,2,9.7e+07,97.5,18.8414436814168,"C. glandium"
"C","5",98,7,9.8e+07,98.5,16.8226038412607,"C. glandium"
"C","6",0,1,0,0.5,NA,"C. glandium"
"C","6",1,6,1e+06,1.5,NA,"C. glandium"
"C","6",2,14,2e+06,2.5,NA,"C. glandium"
"C","6",3,37,3e+06,3.5,NA,"C. glandium"
"C","6",4,11,4e+06,4.5,41.5090351610345,"C. glandium"
"C","6",5,22,5e+06,5.5,46.9680742632695,"C. glandium"
"C","6",6,17,6e+06,6.5,49.5883050728698,"C. glandium"
"C","6",7,23,7e+06,7.5,52.8393792544916,"C. glandium"
"C","6",8,20,8e+06,8.5,42.6966040804184,"C. glandium"
"C","6",9,22,9e+06,9.5,46.7546789102438,"C. glandium"
"C","6",10,66,1e+07,10.5,77.8331548891602,"C. glandium"
"C","6",11,30,1.1e+07,11.5,81.6639455328972,"C. glandium"
"C","6",12,8,1.2e+07,12.5,78.7654746700609,"C. glandium"
"C","6",13,32,1.3e+07,13.5,82.6317130404544,"C. glandium"
"C","6",14,23,1.4e+07,14.5,82.9035584278504,"C. glandium"
"C","6",15,3,1.5e+07,15.5,50.2593274925162,"C. glandium"
"C","6",16,33,1.6e+07,16.5,52.1056618804521,"C. glandium"
"C","6",17,15,1.7e+07,17.5,53.6283507111677,"C. glandium"
"C","6",18,5,1.8e+07,18.5,43.3243580448689,"C. glandium"
"C","6",19,40,1.9e+07,19.5,54.2954878419929,"C. glandium"
"C","6",20,42,2e+07,20.5,68.5784222623997,"C. glandium"
"C","6",21,5,2.1e+07,21.5,60.3241245274227,"C. glandium"
"C","6",22,13,2.2e+07,22.5,59.8581656919087,"C. glandium"
"C","6",23,61,2.3e+07,23.5,85.3170557391662,"C. glandium"
"C","6",24,35,2.4e+07,24.5,83.090312311364,"C. glandium"
"C","6",25,47,2.5e+07,25.5,85.7263086805912,"C. glandium"
"C","6",26,13,2.6e+07,26.5,86.5621164251429,"C. glandium"
"C","6",27,19,2.7e+07,27.5,87.6641317757725,"C. glandium"
"C","6",28,8,2.8e+07,28.5,63.4665266104897,"C. glandium"
"C","6",29,34,2.9e+07,29.5,62.9205848669575,"C. glandium"
"C","6",30,12,3e+07,30.5,43.5201102939779,"C. glandium"
"C","6",31,38,3.1e+07,31.5,56.2938717801503,"C. glandium"
"C","6",32,21,3.2e+07,32.5,57,"C. glandium"
"C","6",33,17,3.3e+07,33.5,58.9406481131655,"C. glandium"
"C","6",34,4,3.4e+07,34.5,48.3114893167247,"C. glandium"
"C","6",35,22,3.5e+07,35.5,51.7107338953916,"C. glandium"
"C","6",36,5,3.6e+07,36.5,35.4259791678367,"C. glandium"
"C","6",37,28,3.7e+07,37.5,39.9749921826134,"C. glandium"
"C","6",38,40,3.8e+07,38.5,53.9351462406472,"C. glandium"
"C","6",39,7,3.9e+07,39.5,54.2402064892825,"C. glandium"
"C","6",40,4,4e+07,40.5,49.7393204617835,"C. glandium"
"C","6",41,10,4.1e+07,41.5,50.4876222454574,"C. glandium"
"C","6",42,35,4.2e+07,42.5,54.6808924579693,"C. glandium"
"C","6",43,46,4.3e+07,43.5,59.2114853723498,"C. glandium"
"C","6",44,56,4.4e+07,44.5,81.1972905951917,"C. glandium"
"C","6",45,30,4.5e+07,45.5,86.4696478540303,"C. glandium"
"C","6",46,39,4.6e+07,46.5,94.3292107461946,"C. glandium"
"C","6",47,28,4.7e+07,47.5,91.96194865269,"C. glandium"
"C","6",48,31,4.8e+07,48.5,85.451740766353,"C. glandium"
"C","6",49,8,4.9e+07,49.5,65.0384501660364,"C. glandium"
"C","6",50,12,5e+07,50.5,58.9406481131655,"C. glandium"
"C","6",51,11,5.1e+07,51.5,45.5411901469428,"C. glandium"
"C","6",52,7,5.2e+07,52.5,36.592348927064,"C. glandium"
"C","6",53,6,5.3e+07,53.5,20.3469899493758,"C. glandium"
"C","6",54,0,5.4e+07,54.5,18.7082869338697,"C. glandium"
"C","6",55,3,5.5e+07,55.5,14.6628782986152,"C. glandium"
"C","6",56,4,5.6e+07,56.5,10.4880884817015,"C. glandium"
"C","6",57,19,5.7e+07,57.5,20.5426385841741,"C. glandium"
"C","6",58,11,5.8e+07,58.5,22.5166604983954,"C. glandium"
"C","6",59,11,5.9e+07,59.5,25.0599281722833,"C. glandium"
"C","6",60,3,6e+07,60.5,25.0599281722833,"C. glandium"
"C","6",61,42,6.1e+07,61.5,48.7442304278158,"C. glandium"
"C","6",62,7,6.2e+07,62.5,45.4312667664022,"C. glandium"
"C","6",63,11,6.3e+07,63.5,45.4312667664022,"C. glandium"
"C","6",64,8,6.4e+07,64.5,44.7995535692042,"C. glandium"
"C","6",65,8,6.5e+07,65.5,45.4092501589709,"C. glandium"
"C","6",66,46,6.6e+07,66.5,49.132473986153,"C. glandium"
"C","6",67,19,6.7e+07,67.5,52.2111099288265,"C. glandium"
"C","6",68,13,6.8e+07,68.5,52.6687763290548,"C. glandium"
"C","6",69,15,6.9e+07,69.5,54.1756402823261,"C. glandium"
"C","6",70,31,7e+07,70.5,61.9031501621686,"C. glandium"
"C","6",71,30,7.1e+07,71.5,51.1468474101777,"C. glandium"
"C","6",72,20,7.2e+07,72.5,51.526692111953,"C. glandium"
"C","6",73,9,7.3e+07,73.5,50.6655701635736,"C. glandium"
"C","6",74,45,7.4e+07,74.5,66.0832807902271,"C. glandium"
"C","6",75,5,7.5e+07,75.5,58.5747385824299,"C. glandium"
"C","6",76,30,7.6e+07,76.5,58.5747385824299,"C. glandium"
"C","6",77,18,7.7e+07,77.5,57.9223618302983,"C. glandium"
"C","6",78,13,7.8e+07,78.5,58.6770824087224,"C. glandium"
"C","6",79,25,7.9e+07,79.5,45.1995575199581,"C. glandium"
"C","6",80,12,8e+07,80.5,46.4973117502507,"C. glandium"
"C","6",81,20,8.1e+07,81.5,40.767634221279,"C. glandium"
"C","6",82,24,8.2e+07,82.5,43.7492857084547,"C. glandium"
"C","6",83,14,8.3e+07,83.5,44.0567815438214,"C. glandium"
"C","6",84,13,8.4e+07,84.5,38.5356977359954,"C. glandium"
"C","6",85,20,8.5e+07,85.5,41.7252920900501,"C. glandium"
"C","6",86,16,8.6e+07,86.5,39.9624824053762,"C. glandium"
"C","7",0,3,0,0.5,NA,"C. glandium"
"C","7",1,23,1e+06,1.5,NA,"C. glandium"
"C","7",2,17,2e+06,2.5,NA,"C. glandium"
"C","7",3,16,3e+06,3.5,NA,"C. glandium"
"C","7",4,15,4e+06,4.5,36.1662826400502,"C. glandium"
"C","7",5,22,5e+06,5.5,42.2255846614348,"C. glandium"
"C","7",6,6,6e+06,6.5,35.9165699921359,"C. glandium"
"C","7",7,25,7e+06,7.5,40.3236903073119,"C. glandium"
"C","7",8,8,8e+06,8.5,37.868192457523,"C. glandium"
"C","7",9,16,9e+06,9.5,38.2753184180093,"C. glandium"
"C","7",10,19,1e+07,10.5,36.6333181680284,"C. glandium"
"C","7",11,18,1.1e+07,11.5,40.3732584763727,"C. glandium"
"C","7",12,30,1.2e+07,12.5,43.6463056855904,"C. glandium"
"C","7",13,16,1.3e+07,13.5,45.7930125674212,"C. glandium"
"C","7",14,6,1.4e+07,14.5,43.3243580448689,"C. glandium"
"C","7",15,22,1.5e+07,15.5,44.7213595499958,"C. glandium"
"C","7",16,53,1.6e+07,16.5,66.9701426010129,"C. glandium"
"C","7",17,35,1.7e+07,17.5,69.3541635375988,"C. glandium"
"C","7",18,15,1.8e+07,18.5,69.1303117308175,"C. glandium"
"C","7",19,25,1.9e+07,19.5,73.2666363360568,"C. glandium"
"C","7",20,47,2e+07,20.5,84.2199501305955,"C. glandium"
"C","7",21,25,2.1e+07,21.5,70.0642562224134,"C. glandium"
"C","7",22,8,2.2e+07,22.5,61.2209114600559,"C. glandium"
"C","7",23,59,2.3e+07,23.5,83.6899038116307,"C. glandium"
"C","7",24,18,2.4e+07,24.5,81.8718510844845,"C. glandium"
"C","7",25,20,2.5e+07,25.5,69.9571297295708,"C. glandium"
"C","7",26,8,2.6e+07,26.5,65.8255269633294,"C. glandium"
"C","7",27,49,2.7e+07,27.5,81.6700679563817,"C. glandium"
"C","7",28,16,2.8e+07,28.5,58.6941223633168,"C. glandium"
"C","7",29,31,2.9e+07,29.5,63.8905313798532,"C. glandium"
"C","7",30,53,3e+07,30.5,80.5667425182376,"C. glandium"
"C","7",31,45,3.1e+07,31.5,91.9347594764896,"C. glandium"
"C","7",32,28,3.2e+07,32.5,82.6740588092783,"C. glandium"
"C","7",33,11,3.3e+07,33.5,81.8535277187245,"C. glandium"
"C","7",34,25,3.4e+07,34.5,79.7746827007165,"C. glandium"
"C","7",35,68,3.5e+07,35.5,90.4378239455152,"C. glandium"
"C","7",36,83,3.6e+07,36.5,114.205954310623,"C. glandium"
"C","7",37,40,3.7e+07,37.5,117.724254085554,"C. glandium"
"C","7",38,32,3.8e+07,38.5,121.49897118906,"C. glandium"
"C","7",39,41,3.9e+07,39.5,125.769630674499,"C. glandium"
"C","7",40,31,4e+07,40.5,110.249716552924,"C. glandium"
"C","7",41,7,4.1e+07,41.5,72.9040465269247,"C. glandium"
"C","7",42,45,4.2e+07,42.5,75.7627876995032,"C. glandium"
"C","7",43,38,4.3e+07,43.5,78.4856674813943,"C. glandium"
"C","7",44,5,4.4e+07,44.5,67.1118469422501,"C. glandium"
"C","7",45,45,4.5e+07,45.5,74.6190324247105,"C. glandium"
"C","7",46,11,4.6e+07,46.5,75.0999334220743,"C. glandium"
"C","7",47,57,4.7e+07,47.5,82.8492607088319,"C. glandium"
"C","7",48,19,4.8e+07,48.5,76.0328876210814,"C. glandium"
"C","7",49,12,4.9e+07,49.5,76.8114574786861,"C. glandium"
"C","7",50,25,5e+07,50.5,67.0820393249937,"C. glandium"
"C","7",51,5,5.1e+07,51.5,66.3626400921482,"C. glandium"
"C","7",52,6,5.2e+07,52.5,34.5108678534748,"C. glandium"
"C","7",53,137,5.3e+07,53.5,139.996428525873,"C. glandium"
"C","7",54,39,5.4e+07,54.5,144.830935921853,"C. glandium"
"C","7",55,38,5.5e+07,55.5,147.631297494806,"C. glandium"
"C","7",56,26,5.6e+07,56.5,149.819891870205,"C. glandium"
"C","7",57,33,5.7e+07,57.5,153.293835492495,"C. glandium"
"C","7",58,5,5.8e+07,58.5,68.9565080322373,"C. glandium"
"C","7",59,19,5.9e+07,59.5,59.9583188556851,"C. glandium"
"C","7",60,19,6e+07,60.5,50.1198563445667,"C. glandium"
"C","7",61,8,6.1e+07,61.5,43.5889894354067,"C. glandium"
"C","7",62,21,6.2e+07,62.5,35.3836120259083,"C. glandium"
"C","7",63,25,6.3e+07,63.5,43.0348695827,"C. glandium"
"C","7",64,13,6.4e+07,64.5,40.7430975749267,"C. glandium"
"C","7",65,13,6.5e+07,65.5,38.314488121336,"C. glandium"
"C","7",66,8,6.6e+07,66.5,38.314488121336,"C. glandium"
"C","7",67,22,6.7e+07,67.5,38.8715834511536,"C. glandium"
"C","7",68,17,6.8e+07,68.5,34.2782730020052,"C. glandium"
"C","7",69,22,6.9e+07,69.5,38.6005181312376,"C. glandium"
"C","7",70,28,7e+07,70.5,45.8802789878178,"C. glandium"
"C","7",71,15,7.1e+07,71.5,47.6025209416476,"C. glandium"
"C","7",72,10,7.2e+07,72.5,43.3820239269677,"C. glandium"
"C","7",73,15,7.3e+07,73.5,42.6380112106557,"C. glandium"
"C","7",74,15,7.4e+07,74.5,39.4841740447993,"C. glandium"
"C","7",75,13,7.5e+07,75.5,30.7245829914744,"C. glandium"
"C","7",76,23,7.6e+07,76.5,35.3270434653114,"C. glandium"
"C","7",77,5,7.7e+07,77.5,34.2490875790874,"C. glandium"
"C","7",78,6,7.8e+07,78.5,31.3687742827162,"C. glandium"
"C","8",0,55,0,0.5,NA,"C. glandium"
"C","8",1,15,1e+06,1.5,NA,"C. glandium"
"C","8",2,14,2e+06,2.5,NA,"C. glandium"
"C","8",3,4,3e+06,3.5,NA,"C. glandium"
"C","8",4,11,4e+06,4.5,59.8581656919087,"C. glandium"
"C","8",5,3,5e+06,5.5,23.8117617995813,"C. glandium"
"C","8",6,0,6e+06,6.5,18.4932420089069,"C. glandium"
"C","8",7,12,7e+06,7.5,17.0293863659264,"C. glandium"
"C","8",8,0,8e+06,8.5,16.5529453572468,"C. glandium"
"C","8",9,20,9e+06,9.5,23.5159520326097,"C. glandium"
"C","8",10,7,1e+07,10.5,24.3515913237718,"C. glandium"
"C","8",11,5,1.1e+07,11.5,24.8596057893121,"C. glandium"
"C","8",12,7,1.2e+07,12.5,22.8691932520585,"C. glandium"
"C","8",13,29,1.3e+07,13.5,36.9323706252388,"C. glandium"
"C","8",14,17,1.4e+07,14.5,35.3977400408557,"C. glandium"
"C","8",15,27,1.5e+07,15.5,43.9658958739612,"C. glandium"
"C","8",16,15,1.6e+07,16.5,46.184412955022,"C. glandium"
"C","8",17,11,1.7e+07,17.5,46.9574275274956,"C. glandium"
"C","8",18,4,1.8e+07,18.5,37.1483512420134,"C. glandium"
"C","8",19,1,1.9e+07,19.5,33.0454232837166,"C. glandium"
"C","8",20,9,2e+07,20.5,21.0713075057055,"C. glandium"
"C","8",21,7,2.1e+07,21.5,16.3707055437449,"C. glandium"
"C","8",22,27,2.2e+07,22.5,29.5972971738975,"C. glandium"
"C","8",23,8,2.3e+07,23.5,30.3973683071413,"C. glandium"
"C","8",24,11,2.4e+07,24.5,32.310988842807,"C. glandium"
"C","8",25,50,2.5e+07,25.5,58.847259919218,"C. glandium"
"C","8",26,27,2.6e+07,26.5,64.3661401670164,"C. glandium"
"C","8",27,20,2.7e+07,27.5,61.757590626578,"C. glandium"
"C","8",28,27,2.8e+07,28.5,66.9253315270085,"C. glandium"
"C","8",29,3,2.9e+07,29.5,66.0832807902271,"C. glandium"
"C","8",30,4,3e+07,30.5,43.3935479074943,"C. glandium"
"C","8",31,4,3.1e+07,31.5,34.2052627529741,"C. glandium"
"C","8",32,14,3.2e+07,32.5,31.0805405358401,"C. glandium"
"C","8",33,28,3.3e+07,33.5,31.9530906173409,"C. glandium"
"C","8",34,11,3.4e+07,34.5,33.6600653594137,"C. glandium"
"C","8",35,16,3.5e+07,35.5,37.0540146272978,"C. glandium"
"C","8",36,47,3.6e+07,36.5,59.7159945073345,"C. glandium"
"C","8",37,23,3.7e+07,37.5,62.4419730629967,"C. glandium"
"C","8",38,12,3.8e+07,38.5,57.0876519047683,"C. glandium"
"C","8",39,9,3.9e+07,39.5,56.7362318100171,"C. glandium"
"C","8",40,21,4e+07,40.5,58.3438085832593,"C. glandium"
"C","8",41,11,4.1e+07,41.5,36.2767142944341,"C. glandium"
"C","8",42,14,4.2e+07,42.5,31.3528308131818,"C. glandium"
"C","8",43,28,4.3e+07,43.5,40.2864741569674,"C. glandium"
"C","8",44,25,4.4e+07,44.5,46.5510472492295,"C. glandium"
"C","8",45,26,4.5e+07,45.5,49.0102030193714,"C. glandium"
"C","8",46,33,4.6e+07,46.5,58.0517010948,"C. glandium"
"C","8",47,0,4.7e+07,47.5,56.3382640840131,"C. glandium"
"C","8",48,15,4.8e+07,48.5,51.1370707021824,"C. glandium"
"C","8",49,11,4.9e+07,49.5,45.9456200306406,"C. glandium"
"C","8",50,11,5e+07,50.5,39.446165846632,"C. glandium"
"C","8",51,3,5.1e+07,51.5,21.8174242292714,"C. glandium"
"C","8",52,32,5.2e+07,52.5,38.7298334620742,"C. glandium"
"C","8",53,32,5.3e+07,53.5,47.9478883789474,"C. glandium"
"C","8",54,20,5.4e+07,54.5,50.7740090991444,"C. glandium"
"C","8",55,28,5.5e+07,55.5,56.9297813099611,"C. glandium"
"C","8",56,41,5.6e+07,56.5,70.0927956355002,"C. glandium"
"C","8",57,11,5.7e+07,57.5,63.3245607959503,"C. glandium"
"C","8",58,28,5.8e+07,58.5,61.400325732035,"C. glandium"
"C","8",59,21,5.9e+07,59.5,61.7332973362026,"C. glandium"
"C","8",60,25,6e+07,60.5,60.4317797189525,"C. glandium"
"C","8",61,15,6.1e+07,61.5,46.8614980554399,"C. glandium"
"C","8",62,32,6.2e+07,62.5,55.6686626388671,"C. glandium"
"C","8",63,10,6.3e+07,63.5,49.1426495012225,"C. glandium"
"C","8",64,42,6.4e+07,64.5,61.1391854705311,"C. glandium"
"C","8",65,80,6.5e+07,65.5,97.5346092420532,"C. glandium"
"C","8",66,67,6.6e+07,66.5,117.375465920268,"C. glandium"
"C","8",67,18,6.7e+07,67.5,114.354711315276,"C. glandium"
"C","8",68,44,6.8e+07,68.5,122.118794622286,"C. glandium"
"C","8",69,26,6.9e+07,69.5,117.579760163048,"C. glandium"
"C","8",70,8,7e+07,70.5,86.5390085452797,"C. glandium"
"C","8",71,25,7.1e+07,71.5,60.2079728939615,"C. glandium"
"C","9",0,21,0,0.5,NA,"C. glandium"
"C","9",1,10,1e+06,1.5,NA,"C. glandium"
"C","9",2,36,2e+06,2.5,NA,"C. glandium"
"C","9",3,9,3e+06,3.5,NA,"C. glandium"
"C","9",4,35,4e+06,4.5,56.0624651616391,"C. glandium"
"C","9",5,10,5e+06,5.5,52.9339210714642,"C. glandium"
"C","9",6,39,6e+06,6.5,64.9846135635198,"C. glandium"
"C","9",7,19,7e+06,7.5,57.3410847473258,"C. glandium"
"C","9",8,50,8e+06,8.5,75.5446887610241,"C. glandium"
"C","9",9,31,9e+06,9.5,73.7766900856903,"C. glandium"
"C","9",10,23,1e+07,10.5,76.6289762426721,"C. glandium"
"C","9",11,16,1.1e+07,11.5,67.8748848986133,"C. glandium"
"C","9",12,18,1.2e+07,12.5,67.6017751246223,"C. glandium"
"C","9",13,46,1.3e+07,13.5,64.6993044784872,"C. glandium"
"C","9",14,89,1.4e+07,14.5,105.574618161753,"C. glandium"
"C","9",15,8,1.5e+07,15.5,103.34892355511,"C. glandium"
"C","9",16,25,1.6e+07,16.5,105.118980208143,"C. glandium"
"C","9",17,25,1.7e+07,17.5,106.541071892487,"C. glandium"
"C","9",18,79,1.8e+07,18.5,124.402572320672,"C. glandium"
"C","9",19,29,1.9e+07,19.5,91.6296895116425,"C. glandium"
"C","9",20,35,2e+07,20.5,97.7599099835919,"C. glandium"
"C","9",21,37,2.1e+07,21.5,101.49384217774,"C. glandium"
"C","9",22,14,2.2e+07,22.5,99.3579387869938,"C. glandium"
"C","9",23,40,2.3e+07,23.5,72.3256524339739,"C. glandium"
"C","9",24,16,2.4e+07,24.5,68.1615727518079,"C. glandium"
"C","9",25,10,2.5e+07,25.5,59.3380147965872,"C. glandium"
"C","9",26,5,2.6e+07,26.5,46.6583325891528,"C. glandium"
"C","9",27,23,2.7e+07,27.5,50.0999001995014,"C. glandium"
"C","9",28,27,2.8e+07,28.5,40.4845649599943,"C. glandium"
"C","9",29,13,2.9e+07,29.5,39.3954312071844,"C. glandium"
"C","9",30,12,3e+07,30.5,39.9499687108764,"C. glandium"
"C","9",31,24,3.1e+07,31.5,46.3357313528124,"C. glandium"
"C","9",32,16,3.2e+07,32.5,43.2897216438267,"C. glandium"
"C","9",33,9,3.3e+07,33.5,35.0142828000232,"C. glandium"
"C","9",34,30,3.4e+07,34.5,44.2379927211893,"C. glandium"
"C","9",35,7,3.5e+07,35.5,43.1508980207828,"C. glandium"
"C","9",36,9,3.6e+07,36.5,36.9729630946723,"C. glandium"
"C","9",37,14,3.7e+07,37.5,36.1524549650504,"C. glandium"
"C","9",38,25,3.8e+07,38.5,43.0232495285979,"C. glandium"
"C","9",39,31,3.9e+07,39.5,43.7264222181509,"C. glandium"
"C","9",40,35,4e+07,40.5,55.5697759577992,"C. glandium"
"C","9",41,13,4.1e+07,41.5,56.3560112144215,"C. glandium"
"C","9",42,20,4.2e+07,42.5,58.1377674149945,"C. glandium"
"C","9",43,64,4.3e+07,43.5,82.7707677867011,"C. glandium"
